FiscalYear,MonthYear,Town,AdmMonth,FYMonthOrder,AdmYear,PrimaryDrug,AdmCount
2016,May-16,Monroe,5,11,2016,Other Opiates and Synthetics,
2016,Jun-16,Monroe,6,12,2016,Alcohol,
2016,Jun-16,Monroe,6,12,2016,Heroin,6
2016,Jun-16,Monroe,6,12,2016,"Marijuana, Hashish, THC",
2016,Jun-16,Monroe,6,12,2016,Other Opiates and Synthetics,
2016,Jul-15,Monroe,7,1,2015,Alcohol,
2016,Jul-15,Monroe,7,1,2015,Cocaine,
2016,Jul-15,Monroe,7,1,2015,"Hallucinogens: LSD, DMS, STP, etc",
2016,Jul-15,Monroe,7,1,2015,Heroin,
2016,Aug-15,Monroe,8,2,2015,Alcohol,
2016,Aug-15,Monroe,8,2,2015,Benzodiazepines,
2016,Aug-15,Monroe,8,2,2015,Cocaine,
2016,Aug-15,Monroe,8,2,2015,Crack,
2016,Aug-15,Monroe,8,2,2015,Other Opiates and Synthetics,
2016,Aug-15,Monroe,8,2,2015,PCP,
2016,Sep-15,Monroe,9,3,2015,Alcohol,
2016,Sep-15,Monroe,9,3,2015,Heroin,8
2016,Sep-15,Monroe,9,3,2015,Other Opiates and Synthetics,
2016,Oct-15,Monroe,10,4,2015,Alcohol,
2016,Oct-15,Monroe,10,4,2015,Cocaine,
2016,Oct-15,Monroe,10,4,2015,Crack,
2016,Oct-15,Monroe,10,4,2015,Heroin,8
2016,Nov-15,Monroe,11,5,2015,Alcohol,
2016,Nov-15,Monroe,11,5,2015,Heroin,
2016,Nov-15,Monroe,11,5,2015,"Marijuana, Hashish, THC",
2016,Nov-15,Monroe,11,5,2015,Other Opiates and Synthetics,
2016,Dec-15,Monroe,12,6,2015,Alcohol,
2016,Dec-15,Monroe,12,6,2015,Cocaine,
2016,Dec-15,Monroe,12,6,2015,Crack,
2016,Dec-15,Monroe,12,6,2015,Heroin,
2016,Dec-15,Monroe,12,6,2015,Inhalants,
2016,Jan-16,Montville,1,7,2016,Alcohol,9
2016,Jan-16,Montville,1,7,2016,Benzodiazepines,
2016,Jan-16,Montville,1,7,2016,Heroin,14
2016,Jan-16,Montville,1,7,2016,"Marijuana, Hashish, THC",
2016,Jan-16,Montville,1,7,2016,Other Opiates and Synthetics,
2016,Feb-16,Montville,2,8,2016,Alcohol,
2016,Feb-16,Montville,2,8,2016,Benzodiazepines,
2016,Feb-16,Montville,2,8,2016,Crack,
2016,Feb-16,Montville,2,8,2016,Heroin,14
2016,Feb-16,Montville,2,8,2016,Other Opiates and Synthetics,
2016,Mar-16,Montville,3,9,2016,Alcohol,9
2016,Mar-16,Montville,3,9,2016,Amphetamines,
2016,Mar-16,Montville,3,9,2016,Crack,
2016,Mar-16,Montville,3,9,2016,Heroin,23
2016,Mar-16,Montville,3,9,2016,"Marijuana, Hashish, THC",
2016,Mar-16,Montville,3,9,2016,Other Opiates and Synthetics,
2016,Apr-16,Montville,4,10,2016,Alcohol,
2016,Apr-16,Montville,4,10,2016,Benzodiazepines,
2016,Apr-16,Montville,4,10,2016,Heroin,17
2016,Apr-16,Montville,4,10,2016,Other Opiates and Synthetics,
2016,May-16,Montville,5,11,2016,Alcohol,8
2016,May-16,Montville,5,11,2016,Benzodiazepines,
2016,May-16,Montville,5,11,2016,Heroin,14
2016,May-16,Montville,5,11,2016,Other Opiates and Synthetics,
2016,Jun-16,Montville,6,12,2016,Alcohol,11
2016,Jun-16,Montville,6,12,2016,Benzodiazepines,
2016,Jun-16,Montville,6,12,2016,Heroin,14
2016,Jun-16,Montville,6,12,2016,"Marijuana, Hashish, THC",
2016,Jun-16,Montville,6,12,2016,Other,
2016,Jun-16,Montville,6,12,2016,Other Opiates and Synthetics,
2016,Jul-15,Montville,7,1,2015,Alcohol,9
2016,Jul-15,Montville,7,1,2015,Crack,
2016,Jul-15,Montville,7,1,2015,Heroin,11
2016,Jul-15,Montville,7,1,2015,"Marijuana, Hashish, THC",
2016,Jul-15,Montville,7,1,2015,Other Opiates and Synthetics,
2016,Aug-15,Montville,8,2,2015,Alcohol,
2016,Aug-15,Montville,8,2,2015,Heroin,16
2016,Aug-15,Montville,8,2,2015,"Marijuana, Hashish, THC",
2016,Sep-15,Montville,9,3,2015,Alcohol,7
2016,Sep-15,Montville,9,3,2015,Heroin,18
2016,Sep-15,Montville,9,3,2015,"Marijuana, Hashish, THC",
2016,Oct-15,Montville,10,4,2015,Alcohol,9
2016,Oct-15,Montville,10,4,2015,Heroin,11
2016,Oct-15,Montville,10,4,2015,"Marijuana, Hashish, THC",
2016,Oct-15,Montville,10,4,2015,Other Opiates and Synthetics,
2016,Nov-15,Montville,11,5,2015,Alcohol,7
2016,Nov-15,Montville,11,5,2015,Amphetamines,
2016,Nov-15,Montville,11,5,2015,Cocaine,
2016,Nov-15,Montville,11,5,2015,Heroin,14
2016,Nov-15,Montville,11,5,2015,"Marijuana, Hashish, THC",7
2016,Nov-15,Montville,11,5,2015,Other,
2016,Nov-15,Montville,11,5,2015,Other Opiates and Synthetics,
2016,Dec-15,Montville,12,6,2015,Alcohol,8
2016,Dec-15,Montville,12,6,2015,Crack,
2016,Dec-15,Montville,12,6,2015,Heroin,13
2016,Dec-15,Montville,12,6,2015,"Marijuana, Hashish, THC",
2016,Dec-15,Montville,12,6,2015,Other Opiates and Synthetics,
2016,Jan-16,Naugatuck,1,7,2016,Alcohol,15
2016,Jan-16,Naugatuck,1,7,2016,Benzodiazepines,
2016,Jan-16,Naugatuck,1,7,2016,Cocaine,
2016,Jan-16,Naugatuck,1,7,2016,"Hallucinogens: LSD, DMS, STP, etc",
2016,Jan-16,Naugatuck,1,7,2016,Heroin,30
2016,Jan-16,Naugatuck,1,7,2016,"Marijuana, Hashish, THC",
2016,Jan-16,Naugatuck,1,7,2016,Other Opiates and Synthetics,
2016,Jan-16,Naugatuck,1,7,2016,Other Sedatives or Hypnotics,
2016,Feb-16,Naugatuck,2,8,2016,Alcohol,23
2016,Feb-16,Naugatuck,2,8,2016,Benzodiazepines,
2016,Feb-16,Naugatuck,2,8,2016,Cocaine,
2016,Feb-16,Naugatuck,2,8,2016,Crack,
2016,Feb-16,Naugatuck,2,8,2016,Heroin,22
2016,Feb-16,Naugatuck,2,8,2016,"Marijuana, Hashish, THC",9
2016,Feb-16,Naugatuck,2,8,2016,Other Opiates and Synthetics,
2016,Mar-16,Naugatuck,3,9,2016,Alcohol,32
2016,Mar-16,Naugatuck,3,9,2016,Cocaine,
2016,Mar-16,Naugatuck,3,9,2016,Crack,
2016,Mar-16,Naugatuck,3,9,2016,Heroin,19
2016,Mar-16,Naugatuck,3,9,2016,"Marijuana, Hashish, THC",12
2016,Mar-16,Naugatuck,3,9,2016,Other Opiates and Synthetics,
2016,Mar-16,Naugatuck,3,9,2016,PCP,
2016,Apr-16,Naugatuck,4,10,2016,Alcohol,25
2016,Apr-16,Naugatuck,4,10,2016,Benzodiazepines,
2016,Apr-16,Naugatuck,4,10,2016,Cocaine,
2016,Apr-16,Naugatuck,4,10,2016,Crack,
2016,Apr-16,Naugatuck,4,10,2016,Heroin,20
2016,Apr-16,Naugatuck,4,10,2016,"Marijuana, Hashish, THC",10
2016,Apr-16,Naugatuck,4,10,2016,Other Opiates and Synthetics,
2016,May-16,Naugatuck,5,11,2016,Alcohol,18
2016,May-16,Naugatuck,5,11,2016,Cocaine,
2016,May-16,Naugatuck,5,11,2016,Crack,
2016,May-16,Naugatuck,5,11,2016,Heroin,27
2016,May-16,Naugatuck,5,11,2016,"Marijuana, Hashish, THC",8
2016,May-16,Naugatuck,5,11,2016,Other Opiates and Synthetics,6
2016,May-16,Naugatuck,5,11,2016,PCP,
2016,Jun-16,Naugatuck,6,12,2016,Alcohol,24
2016,Jun-16,Naugatuck,6,12,2016,Benzodiazepines,
2016,Jun-16,Naugatuck,6,12,2016,Cocaine,
2016,Jun-16,Naugatuck,6,12,2016,Crack,
2016,Jun-16,Naugatuck,6,12,2016,Heroin,21
2016,Jun-16,Naugatuck,6,12,2016,"Marijuana, Hashish, THC",
2016,Jun-16,Naugatuck,6,12,2016,Other Opiates and Synthetics,
2016,Jul-15,Naugatuck,7,1,2015,Alcohol,15
2016,Jul-15,Naugatuck,7,1,2015,Crack,
2016,Jul-15,Naugatuck,7,1,2015,Heroin,19
2016,Jul-15,Naugatuck,7,1,2015,"Marijuana, Hashish, THC",6
2016,Jul-15,Naugatuck,7,1,2015,Other,
2016,Jul-15,Naugatuck,7,1,2015,Other Opiates and Synthetics,
2016,Jul-15,Naugatuck,7,1,2015,PCP,
2016,Aug-15,Naugatuck,8,2,2015,Alcohol,18
2016,Aug-15,Naugatuck,8,2,2015,Benzodiazepines,
2016,Aug-15,Naugatuck,8,2,2015,Cocaine,
2016,Aug-15,Naugatuck,8,2,2015,Crack,
2016,Aug-15,Naugatuck,8,2,2015,Heroin,33
2016,Aug-15,Naugatuck,8,2,2015,"Marijuana, Hashish, THC",12
2016,Aug-15,Naugatuck,8,2,2015,Other Opiates and Synthetics,
2016,Sep-15,Naugatuck,9,3,2015,Alcohol,10
2016,Sep-15,Naugatuck,9,3,2015,Cocaine,
2016,Sep-15,Naugatuck,9,3,2015,Crack,
2016,Sep-15,Naugatuck,9,3,2015,Heroin,31
2016,Sep-15,Naugatuck,9,3,2015,"Marijuana, Hashish, THC",10
2016,Sep-15,Naugatuck,9,3,2015,Other Opiates and Synthetics,
2016,Oct-15,Naugatuck,10,4,2015,Alcohol,22
2016,Oct-15,Naugatuck,10,4,2015,Benzodiazepines,
2016,Oct-15,Naugatuck,10,4,2015,Cocaine,
2016,Oct-15,Naugatuck,10,4,2015,Crack,
2016,Oct-15,Naugatuck,10,4,2015,Heroin,19
2016,Oct-15,Naugatuck,10,4,2015,"Marijuana, Hashish, THC",
2016,Oct-15,Naugatuck,10,4,2015,Other Opiates and Synthetics,6
2016,Oct-15,Naugatuck,10,4,2015,Other Stimulants,
2016,Nov-15,Naugatuck,11,5,2015,Alcohol,10
2016,Nov-15,Naugatuck,11,5,2015,Crack,
2016,Nov-15,Naugatuck,11,5,2015,Heroin,23
2016,Nov-15,Naugatuck,11,5,2015,"Marijuana, Hashish, THC",
2016,Nov-15,Naugatuck,11,5,2015,Other Opiates and Synthetics,
2016,Dec-15,Naugatuck,12,6,2015,Alcohol,13
2016,Dec-15,Naugatuck,12,6,2015,Cocaine,
2016,Dec-15,Naugatuck,12,6,2015,Heroin,31
2016,Dec-15,Naugatuck,12,6,2015,"Marijuana, Hashish, THC",
2016,Dec-15,Naugatuck,12,6,2015,Other Opiates and Synthetics,
2016,Dec-15,Naugatuck,12,6,2015,Other Sedatives or Hypnotics,
2016,Jan-16,New Britain,1,7,2016,Alcohol,73
2016,Jan-16,New Britain,1,7,2016,Amphetamines,
2016,Jan-16,New Britain,1,7,2016,Benzodiazepines,
2016,Jan-16,New Britain,1,7,2016,Cocaine,10
2016,Jan-16,New Britain,1,7,2016,Crack,9
2016,Jan-16,New Britain,1,7,2016,Heroin,74
2016,Jan-16,New Britain,1,7,2016,"Marijuana, Hashish, THC",27
2016,Jan-16,New Britain,1,7,2016,Other Opiates and Synthetics,8
2016,Jan-16,New Britain,1,7,2016,PCP,
2016,Feb-16,New Britain,2,8,2016,Alcohol,73
2016,Feb-16,New Britain,2,8,2016,Cocaine,11
2016,Feb-16,New Britain,2,8,2016,Crack,
2016,Feb-16,New Britain,2,8,2016,Heroin,112
2016,Feb-16,New Britain,2,8,2016,"Marijuana, Hashish, THC",42
2016,Feb-16,New Britain,2,8,2016,Other Opiates and Synthetics,
2016,Feb-16,New Britain,2,8,2016,PCP,
2016,Mar-16,New Britain,3,9,2016,Alcohol,85
2016,Mar-16,New Britain,3,9,2016,Amphetamines,
2016,Mar-16,New Britain,3,9,2016,Cocaine,10
2016,Mar-16,New Britain,3,9,2016,Crack,8
2016,Mar-16,New Britain,3,9,2016,Heroin,94
2016,Mar-16,New Britain,3,9,2016,"Marijuana, Hashish, THC",42
2016,Mar-16,New Britain,3,9,2016,Other Opiates and Synthetics,7
2016,Mar-16,New Britain,3,9,2016,PCP,
2016,Apr-16,New Britain,4,10,2016,Alcohol,72
2016,Apr-16,New Britain,4,10,2016,Barbiturates,
2016,Apr-16,New Britain,4,10,2016,Cocaine,11
2016,Apr-16,New Britain,4,10,2016,Crack,
2016,Apr-16,New Britain,4,10,2016,Heroin,77
2016,Apr-16,New Britain,4,10,2016,"Marijuana, Hashish, THC",41
2016,Apr-16,New Britain,4,10,2016,Other Opiates and Synthetics,
2016,Apr-16,New Britain,4,10,2016,PCP,
2016,Apr-16,New Britain,4,10,2016,Tobacco,
2016,May-16,New Britain,5,11,2016,Alcohol,77
2016,May-16,New Britain,5,11,2016,Cocaine,9
2016,May-16,New Britain,5,11,2016,Crack,
2016,May-16,New Britain,5,11,2016,Heroin,109
2016,May-16,New Britain,5,11,2016,"Marijuana, Hashish, THC",41
2016,May-16,New Britain,5,11,2016,Other Opiates and Synthetics,
2016,May-16,New Britain,5,11,2016,PCP,
2016,May-16,New Britain,5,11,2016,Tobacco,
2016,Jun-16,New Britain,6,12,2016,Alcohol,76
2016,Jun-16,New Britain,6,12,2016,Amphetamines,
2016,Jun-16,New Britain,6,12,2016,Cocaine,11
2016,Jun-16,New Britain,6,12,2016,Crack,
2016,Jun-16,New Britain,6,12,2016,"Hallucinogens: LSD, DMS, STP, etc",
2016,Jun-16,New Britain,6,12,2016,Heroin,101
2016,Jun-16,New Britain,6,12,2016,"Marijuana, Hashish, THC",48
2016,Jun-16,New Britain,6,12,2016,Other Opiates and Synthetics,12
2016,Jun-16,New Britain,6,12,2016,PCP,
2016,Jul-15,New Britain,7,1,2015,Alcohol,88
2016,Jul-15,New Britain,7,1,2015,Benzodiazepines,
2016,Jul-15,New Britain,7,1,2015,Cocaine,10
2016,Jul-15,New Britain,7,1,2015,Crack,
2016,Jul-15,New Britain,7,1,2015,"Hallucinogens: LSD, DMS, STP, etc",
2016,Jul-15,New Britain,7,1,2015,Heroin,91
2016,Jul-15,New Britain,7,1,2015,"Marijuana, Hashish, THC",53
2016,Jul-15,New Britain,7,1,2015,Other Opiates and Synthetics,7
2016,Jul-15,New Britain,7,1,2015,Other Sedatives or Hypnotics,
2016,Jul-15,New Britain,7,1,2015,PCP,
2016,Aug-15,New Britain,8,2,2015,Alcohol,73
2016,Aug-15,New Britain,8,2,2015,Amphetamines,
2016,Aug-15,New Britain,8,2,2015,Benzodiazepines,
2016,Aug-15,New Britain,8,2,2015,Cocaine,14
2016,Aug-15,New Britain,8,2,2015,Crack,
2016,Aug-15,New Britain,8,2,2015,"Hallucinogens: LSD, DMS, STP, etc",
2016,Aug-15,New Britain,8,2,2015,Heroin,90
2016,Aug-15,New Britain,8,2,2015,"Marijuana, Hashish, THC",41
2016,Aug-15,New Britain,8,2,2015,Non-Prescriptive Methadone,
2016,Aug-15,New Britain,8,2,2015,Other Opiates and Synthetics,
2016,Aug-15,New Britain,8,2,2015,PCP,
2016,Sep-15,New Britain,9,3,2015,Alcohol,116
2016,Sep-15,New Britain,9,3,2015,Benzodiazepines,
2016,Sep-15,New Britain,9,3,2015,Cocaine,10
2016,Sep-15,New Britain,9,3,2015,Crack,
2016,Sep-15,New Britain,9,3,2015,Heroin,93
2016,Sep-15,New Britain,9,3,2015,"Marijuana, Hashish, THC",57
2016,Sep-15,New Britain,9,3,2015,Other Opiates and Synthetics,
2016,Sep-15,New Britain,9,3,2015,Other Stimulants,
2016,Sep-15,New Britain,9,3,2015,PCP,
2016,Oct-15,New Britain,10,4,2015,Alcohol,80
2016,Oct-15,New Britain,10,4,2015,Benzodiazepines,
2016,Oct-15,New Britain,10,4,2015,Cocaine,15
2016,Oct-15,New Britain,10,4,2015,Crack,
2016,Oct-15,New Britain,10,4,2015,Heroin,115
2016,Oct-15,New Britain,10,4,2015,"Marijuana, Hashish, THC",35
2016,Oct-15,New Britain,10,4,2015,Other Opiates and Synthetics,10
2016,Oct-15,New Britain,10,4,2015,PCP,7
2016,Nov-15,New Britain,11,5,2015,Alcohol,58
2016,Nov-15,New Britain,11,5,2015,Benzodiazepines,
2016,Nov-15,New Britain,11,5,2015,Cocaine,8
2016,Nov-15,New Britain,11,5,2015,Crack,
2016,Nov-15,New Britain,11,5,2015,Heroin,68
2016,Nov-15,New Britain,11,5,2015,"Marijuana, Hashish, THC",38
2016,Nov-15,New Britain,11,5,2015,Other,
2016,Nov-15,New Britain,11,5,2015,Other Opiates and Synthetics,7
2016,Nov-15,New Britain,11,5,2015,PCP,
2016,Nov-15,New Britain,11,5,2015,Tobacco,
2016,Dec-15,New Britain,12,6,2015,Alcohol,77
2016,Dec-15,New Britain,12,6,2015,Benzodiazepines,
2016,Dec-15,New Britain,12,6,2015,Cocaine,17
2016,Dec-15,New Britain,12,6,2015,Crack,6
2016,Dec-15,New Britain,12,6,2015,Heroin,96
2016,Dec-15,New Britain,12,6,2015,"Marijuana, Hashish, THC",33
2016,Dec-15,New Britain,12,6,2015,Other Opiates and Synthetics,7
2016,Dec-15,New Britain,12,6,2015,PCP,
2016,Jan-16,New Fairfield,1,7,2016,Alcohol,7
2016,Jan-16,New Fairfield,1,7,2016,Cocaine,
2016,Jan-16,New Fairfield,1,7,2016,Heroin,
2016,Jan-16,New Fairfield,1,7,2016,"Marijuana, Hashish, THC",
2016,Jan-16,New Fairfield,1,7,2016,Other Opiates and Synthetics,
2016,Feb-16,New Fairfield,2,8,2016,Alcohol,8
2016,Feb-16,New Fairfield,2,8,2016,Benzodiazepines,
2016,Feb-16,New Fairfield,2,8,2016,Heroin,
2016,Feb-16,New Fairfield,2,8,2016,Other Opiates and Synthetics,
2016,Mar-16,New Fairfield,3,9,2016,Alcohol,
2016,Mar-16,New Fairfield,3,9,2016,Benzodiazepines,
2016,Mar-16,New Fairfield,3,9,2016,Heroin,6
2016,Mar-16,New Fairfield,3,9,2016,"Marijuana, Hashish, THC",
2016,Mar-16,New Fairfield,3,9,2016,Other Opiates and Synthetics,
2016,Apr-16,New Fairfield,4,10,2016,Alcohol,8
2016,Apr-16,New Fairfield,4,10,2016,Heroin,6
2016,Apr-16,New Fairfield,4,10,2016,Other Opiates and Synthetics,
2016,May-16,New Fairfield,5,11,2016,Alcohol,
2016,Jun-16,New Haven,6,12,2016,Crack,18
2016,May-16,New Fairfield,5,11,2016,Heroin,6
2016,May-16,New Fairfield,5,11,2016,"Marijuana, Hashish, THC",
2016,Jun-16,New Fairfield,6,12,2016,Alcohol,
2016,Jun-16,New Fairfield,6,12,2016,Heroin,
2016,Jun-16,New Fairfield,6,12,2016,"Marijuana, Hashish, THC",
2016,Jun-16,New Fairfield,6,12,2016,Other Opiates and Synthetics,
2016,Jul-15,New Fairfield,7,1,2015,Alcohol,7
2016,Jul-15,New Fairfield,7,1,2015,Heroin,6
2016,Aug-15,New Fairfield,8,2,2015,Alcohol,9
2016,Aug-15,New Fairfield,8,2,2015,Cocaine,
2016,Aug-15,New Fairfield,8,2,2015,Heroin,
2016,Aug-15,New Fairfield,8,2,2015,"Marijuana, Hashish, THC",
2016,Sep-15,New Fairfield,9,3,2015,Alcohol,9
2016,Sep-15,New Fairfield,9,3,2015,Heroin,
2016,Sep-15,New Fairfield,9,3,2015,"Marijuana, Hashish, THC",
2016,Oct-15,New Fairfield,10,4,2015,Alcohol,6
2016,Oct-15,New Fairfield,10,4,2015,Cocaine,
2016,Oct-15,New Fairfield,10,4,2015,Heroin,
2016,Oct-15,New Fairfield,10,4,2015,Other Opiates and Synthetics,
2016,Nov-15,New Fairfield,11,5,2015,Alcohol,
2016,Nov-15,New Fairfield,11,5,2015,Heroin,8
2016,Nov-15,New Fairfield,11,5,2015,"Marijuana, Hashish, THC",
2016,Nov-15,New Fairfield,11,5,2015,Other Opiates and Synthetics,
2016,Dec-15,New Fairfield,12,6,2015,Alcohol,
2016,Dec-15,New Fairfield,12,6,2015,Heroin,
2016,Dec-15,New Fairfield,12,6,2015,"Marijuana, Hashish, THC",
2016,Dec-15,New Fairfield,12,6,2015,Other Opiates and Synthetics,
2016,Jan-16,New Hartford,1,7,2016,Alcohol,6
2016,Jan-16,New Hartford,1,7,2016,Heroin,7
2016,Jan-16,New Hartford,1,7,2016,"Marijuana, Hashish, THC",
2016,Feb-16,New Hartford,2,8,2016,Alcohol,6
2016,Feb-16,New Hartford,2,8,2016,Heroin,
2016,Feb-16,New Hartford,2,8,2016,Other Opiates and Synthetics,
2016,Mar-16,New Hartford,3,9,2016,Alcohol,
2016,Mar-16,New Hartford,3,9,2016,Heroin,10
2016,Mar-16,New Hartford,3,9,2016,"Marijuana, Hashish, THC",
2016,Apr-16,New Hartford,4,10,2016,Alcohol,
2016,Apr-16,New Hartford,4,10,2016,Cocaine,
2016,Apr-16,New Hartford,4,10,2016,Heroin,
2016,May-16,New Hartford,5,11,2016,Alcohol,
2016,May-16,New Hartford,5,11,2016,Heroin,
2016,Jun-16,New Hartford,6,12,2016,Alcohol,
2016,Jun-16,New Hartford,6,12,2016,Heroin,
2016,Jun-16,New Hartford,6,12,2016,"Marijuana, Hashish, THC",
2016,Jul-15,New Hartford,7,1,2015,Alcohol,
2016,Jul-15,New Hartford,7,1,2015,Heroin,
2016,Jul-15,New Hartford,7,1,2015,"Marijuana, Hashish, THC",
2016,Aug-15,New Hartford,8,2,2015,Alcohol,
2016,Aug-15,New Hartford,8,2,2015,Heroin,
2016,Sep-15,New Hartford,9,3,2015,Alcohol,
2016,Sep-15,New Hartford,9,3,2015,Heroin,
2016,Sep-15,New Hartford,9,3,2015,"Marijuana, Hashish, THC",
2016,Oct-15,New Hartford,10,4,2015,Alcohol,6
2016,Oct-15,New Hartford,10,4,2015,Heroin,
2016,Oct-15,New Hartford,10,4,2015,"Marijuana, Hashish, THC",
2016,Jan-16,New Haven,1,7,2016,Alcohol,111
2016,Jan-16,New Haven,1,7,2016,Amphetamines,
2016,Jan-16,New Haven,1,7,2016,Benzodiazepines,7
2016,Jan-16,New Haven,1,7,2016,Cocaine,26
2016,Jan-16,New Haven,1,7,2016,Cocaine/Crack,
2016,Jan-16,New Haven,1,7,2016,Crack,27
2016,Jan-16,New Haven,1,7,2016,Heroin,114
2016,Jan-16,New Haven,1,7,2016,"Marijuana, Hashish, THC",84
2016,Jan-16,New Haven,1,7,2016,Other,
2016,Jan-16,New Haven,1,7,2016,Other Opiates and Synthetics,20
2016,Jan-16,New Haven,1,7,2016,PCP,23
2016,Feb-16,New Haven,2,8,2016,Alcohol,122
2016,Feb-16,New Haven,2,8,2016,Benzodiazepines,8
2016,Feb-16,New Haven,2,8,2016,Cocaine,25
2016,Feb-16,New Haven,2,8,2016,Crack,14
2016,Feb-16,New Haven,2,8,2016,"Hallucinogens: LSD, DMS, STP, etc",
2016,Feb-16,New Haven,2,8,2016,Heroin,145
2016,Feb-16,New Haven,2,8,2016,Inhalants,
2016,Feb-16,New Haven,2,8,2016,"Marijuana, Hashish, THC",76
2016,Feb-16,New Haven,2,8,2016,Other Opiates and Synthetics,30
2016,Feb-16,New Haven,2,8,2016,PCP,17
2016,Feb-16,New Haven,2,8,2016,Tobacco,
2016,Mar-16,New Haven,3,9,2016,Alcohol,134
2016,Jun-16,New Haven,6,12,2016,Cocaine,20
2016,Mar-16,New Haven,3,9,2016,Amphetamines,
2016,Mar-16,New Haven,3,9,2016,Benzodiazepines,9
2016,Mar-16,New Haven,3,9,2016,Cocaine,27
2016,Mar-16,New Haven,3,9,2016,Cocaine/Crack,
2016,Mar-16,New Haven,3,9,2016,Crack,32
2016,Mar-16,New Haven,3,9,2016,"Hallucinogens: LSD, DMS, STP, etc",
2016,Mar-16,New Haven,3,9,2016,Heroin,160
2016,Mar-16,New Haven,3,9,2016,Inhalants,
2016,Mar-16,New Haven,3,9,2016,"Marijuana, Hashish, THC",96
2016,Mar-16,New Haven,3,9,2016,Methamphetamines,
2016,Mar-16,New Haven,3,9,2016,Other,
2016,Mar-16,New Haven,3,9,2016,Other Opiates and Synthetics,13
2016,Mar-16,New Haven,3,9,2016,PCP,23
2016,Apr-16,New Haven,4,10,2016,Alcohol,131
2016,Apr-16,New Haven,4,10,2016,Benzodiazepines,
2016,Apr-16,New Haven,4,10,2016,Cocaine,42
2016,Apr-16,New Haven,4,10,2016,Crack,22
2016,Apr-16,New Haven,4,10,2016,"Hallucinogens: LSD, DMS, STP, etc",
2016,Apr-16,New Haven,4,10,2016,Heroin,128
2016,Apr-16,New Haven,4,10,2016,"Marijuana, Hashish, THC",89
2016,Apr-16,New Haven,4,10,2016,Methamphetamines,
2016,Apr-16,New Haven,4,10,2016,Non-Prescriptive Methadone,
2016,Apr-16,New Haven,4,10,2016,Other Opiates and Synthetics,13
2016,Apr-16,New Haven,4,10,2016,PCP,18
2016,Apr-16,New Haven,4,10,2016,Tobacco,
2016,May-16,New Haven,5,11,2016,Alcohol,127
2016,May-16,New Haven,5,11,2016,Amphetamines,
2016,May-16,New Haven,5,11,2016,Benzodiazepines,8
2016,May-16,New Haven,5,11,2016,Cocaine,28
2016,May-16,New Haven,5,11,2016,Crack,14
2016,May-16,New Haven,5,11,2016,Heroin,138
2016,May-16,New Haven,5,11,2016,Inhalants,
2016,May-16,New Haven,5,11,2016,"Marijuana, Hashish, THC",88
2016,May-16,New Haven,5,11,2016,Non-Prescriptive Methadone,
2016,May-16,New Haven,5,11,2016,Other,
2016,May-16,New Haven,5,11,2016,Other Opiates and Synthetics,22
2016,May-16,New Haven,5,11,2016,Other Sedatives or Hypnotics,
2016,May-16,New Haven,5,11,2016,Over-the-Counter,
2016,May-16,New Haven,5,11,2016,PCP,17
2016,May-16,New Haven,5,11,2016,Tobacco,
2016,Jun-16,New Haven,6,12,2016,Alcohol,125
2016,Jun-16,New Haven,6,12,2016,Benzodiazepines,14
2016,Jun-16,New Haven,6,12,2016,"Hallucinogens: LSD, DMS, STP, etc",
2016,Jun-16,New Haven,6,12,2016,Heroin,127
2016,Jun-16,New Haven,6,12,2016,"Marijuana, Hashish, THC",75
2016,Jun-16,New Haven,6,12,2016,Methamphetamines,
2016,Jun-16,New Haven,6,12,2016,Non-Prescriptive Methadone,
2016,Jun-16,New Haven,6,12,2016,Other Opiates and Synthetics,8
2016,Jun-16,New Haven,6,12,2016,PCP,21
2016,Jun-16,New Haven,6,12,2016,Tobacco,
2016,Jul-15,New Haven,7,1,2015,Alcohol,168
2016,Jul-15,New Haven,7,1,2015,Barbiturates,
2016,Jul-15,New Haven,7,1,2015,Benzodiazepines,6
2016,Jul-15,New Haven,7,1,2015,Cocaine,21
2016,Jul-15,New Haven,7,1,2015,Crack,29
2016,Jul-15,New Haven,7,1,2015,"Hallucinogens: LSD, DMS, STP, etc",
2016,Jul-15,New Haven,7,1,2015,Heroin,135
2016,Jul-15,New Haven,7,1,2015,"Marijuana, Hashish, THC",94
2016,Jul-15,New Haven,7,1,2015,Other,
2016,Jul-15,New Haven,7,1,2015,Other Opiates and Synthetics,14
2016,Jul-15,New Haven,7,1,2015,PCP,13
2016,Jul-15,New Haven,7,1,2015,Tobacco,
2016,Aug-15,New Haven,8,2,2015,Alcohol,121
2016,Aug-15,New Haven,8,2,2015,Benzodiazepines,11
2016,Aug-15,New Haven,8,2,2015,Cocaine,19
2016,Aug-15,New Haven,8,2,2015,Crack,25
2016,Aug-15,New Haven,8,2,2015,"Hallucinogens: LSD, DMS, STP, etc",
2016,Aug-15,New Haven,8,2,2015,Heroin,126
2016,Aug-15,New Haven,8,2,2015,Inhalants,
2016,Aug-15,New Haven,8,2,2015,"Marijuana, Hashish, THC",69
2016,Aug-15,New Haven,8,2,2015,Non-Prescriptive Methadone,
2016,Aug-15,New Haven,8,2,2015,Other,
2016,Aug-15,New Haven,8,2,2015,Other Opiates and Synthetics,17
